time,gFx,gFy,gFz
180.002272,-1.0063,0.0557,-0.043
180.022279,-1.01,0.0506,-0.0432
180.041907,-1.01,0.0496,-0.0481
180.061345,-1.0085,0.0523,-0.0515
180.082522,-1.0097,0.055,-0.0508
180.101819,-1.0093,0.0552,-0.0464
180.121568,-1.0097,0.055,-0.044
180.142327,-1.0105,0.0535,-0.043
180.16139,-1.0115,0.0552,-0.0442
180.181901,-1.011,0.054,-0.0425
180.20279,-1.0073,0.054,-0.0498
180.224099,-1.0051,0.0533,-0.0511
180.241626,-1.0044,0.0537,-0.0503
180.26129,-1.0112,0.052,-0.0413
180.282155,-1.0115,0.0525,-0.0379
180.301694,-1.008,0.0528,-0.0445
180.321435,-1.0075,0.0557,-0.0442
180.361698,-1.0112,0.053,-0.0481
180.382866,-1.0044,0.0511,-0.0559
180.413471,-0.9966,0.0562,-0.0591
180.421789,-1.011,0.0667,-0.0396
180.442287,-1.0205,0.0623,-0.0379
180.465224,-1.0122,0.0459,-0.0481
180.482469,-1.0027,0.0484,-0.0533
180.501965,-1.0058,0.055,-0.0489
180.532403,-1.0078,0.0552,-0.0472
180.541599,-1.0102,0.0537,-0.0506
180.561654,-1.0095,0.0513,-0.0415
180.582033,-1.0151,0.0511,-0.0413
180.601444,-1.0112,0.0569,-0.0398
180.622652,-1.008,0.0584,-0.0476
180.651794,-1.0058,0.0542,-0.0396
180.66172,-1.009,0.0518,-0.041
180.681287,-1.0117,0.0493,-0.0445
180.702134,-1.0068,0.0515,-0.0491
180.723929,-1.0083,0.0547,-0.0457
180.744156,-1.0088,0.0533,-0.0423
180.762143,-1.0107,0.0501,-0.0403
180.782704,-1.0093,0.0525,-0.0413
180.801727,-1.0102,0.0547,-0.0435
180.823171,-1.0117,0.0533,-0.0418
180.841779,-1.011,0.053,-0.0447
180.861712,-1.0063,0.0496,-0.0498
180.881537,-1.0032,0.0511,-0.0503
180.90152,-1.011,0.054,-0.0401
180.922136,-1.0129,0.0542,-0.0366
180.941958,-1.0054,0.0513,-0.0447
180.961697,-1.0056,0.0545,-0.045
181.001189,-1.0063,0.0515,-0.0459
181.021574,-1.0049,0.0491,-0.0567
181.041281,-1.0012,0.0503,-0.0591
181.06188,-1.011,0.0645,-0.0325
181.081861,-1.0207,0.0581,-0.0398
181.102063,-1.0083,0.0454,-0.0493
181.123262,-1.0024,0.0457,-0.0493
181.14176,-1.0066,0.0535,-0.0457
181.161328,-1.0061,0.0552,-0.044
181.181746,-1.0088,0.0537,-0.0489
181.201884,-1.011,0.0535,-0.0479
181.222473,-1.0122,0.0518,-0.0437
181.241978,-1.0117,0.052,-0.0452
181.261372,-1.0063,0.0559,-0.0442
181.281757,-1.0085,0.053,-0.0418
181.302485,-1.0102,0.0491,-0.0396
181.322036,-1.0122,0.0496,-0.0428
181.341555,-1.0095,0.0506,-0.0489
181.361767,-1.008,0.0523,-0.0493
181.382653,-1.0075,0.0513,-0.0457
181.40345,-1.0117,0.0515,-0.043
181.422986,-1.0083,0.052,-0.0437
181.441601,-1.009,0.0515,-0.0454
181.462063,-1.0119,0.0535,-0.044
181.482241,-1.0115,0.0518,-0.0479
181.502373,-1.0085,0.0523,-0.0493
181.522228,-1.0054,0.0511,-0.052
181.541656,-1.0056,0.0503,-0.0467
181.56161,-1.0139,0.054,-0.0379
181.584312,-1.0117,0.0511,-0.0381
181.602806,-1.0054,0.0511,-0.0472
181.62409,-1.0107,0.0557,-0.041
181.641437,-1.01,0.0528,-0.0535
181.661933,-1.0058,0.0469,-0.0535
181.681797,-1.0071,0.0518,-0.0537
181.702157,-1.0068,0.0667,-0.0457
181.734876,-1.0083,0.0606,-0.0467
181.741254,-1.0124,0.0457,-0.0437
181.761357,-1.0151,0.0401,-0.0464
181.782043,-1.0071,0.0447,-0.0537
181.804451,-1.0022,0.0528,-0.052
181.822479,-1.0066,0.0572,-0.0511
181.842004,-1.0095,0.055,-0.0506
181.86188,-1.0127,0.0515,-0.0418
181.881091,-1.0124,0.0518,-0.0496
181.903268,-1.0071,0.0559,-0.0437
181.922169,-1.0071,0.0545,-0.0474
181.942002,-1.0105,0.0537,-0.0454
181.961336,-1.0107,0.0493,-0.0432
181.981802,-1.0117,0.0484,-0.0474
182.00119,-1.0124,0.0474,-0.0506
182.022261,-1.0063,0.0508,-0.0508
182.041464,-1.0073,0.0508,-0.0464
182.061612,-1.0095,0.0515,-0.0467
182.081813,-1.0102,0.0545,-0.0462
182.101832,-1.0134,0.0533,-0.0462
182.122106,-1.0115,0.0542,-0.0457
182.141688,-1.009,0.0535,-0.0508
182.164344,-1.0063,0.0503,-0.0533
182.184077,-1.0071,0.0528,-0.052
182.202518,-1.0132,0.0515,-0.0418
182.22098,-1.0122,0.0489,-0.0386
182.240834,-1.0054,0.0496,-0.0491
182.261701,-1.0078,0.0559,-0.0415
182.281283,-1.0129,0.0508,-0.052
182.302751,-1.0066,0.0503,-0.0535
182.325668,-1.0083,0.0508,-0.0515
182.340903,-1.0085,0.0623,-0.0484
182.360819,-1.0041,0.064,-0.0513
182.38579,-1.0071,0.0501,-0.0454
182.400635,-1.0137,0.0406,-0.0437
182.420908,-1.0156,0.041,-0.0486
182.440842,-1.008,0.0486,-0.0537
182.460856,-1.0063,0.0564,-0.0513
182.481292,-1.0073,0.0567,-0.0533
182.500698,-1.008,0.0557,-0.044
182.521006,-1.0085,0.0547,-0.0486
182.540907,-1.0093,0.0545,-0.043
182.561253,-1.0102,0.0537,-0.044
182.580635,-1.0105,0.0545,-0.0457
182.600479,-1.0078,0.0496,-0.0442
182.620929,-1.0085,0.0486,-0.0503
182.640479,-1.0088,0.0491,-0.0513
182.660657,-1.0083,0.0508,-0.0513
182.681389,-1.008,0.0503,-0.0457
182.701345,-1.0095,0.0501,-0.0493
182.721741,-1.01,0.053,-0.0464
182.742316,-1.0117,0.0542,-0.0464
182.761178,-1.0107,0.0545,-0.0479
182.785457,-1.008,0.0493,-0.0518
182.801866,-1.0078,0.0508,-0.052
182.821308,-1.01,0.0498,-0.0498
182.841587,-1.0124,0.0513,-0.0442
182.861208,-1.0139,0.0508,-0.0413
182.881224,-1.0054,0.0501,-0.0501
182.900731,-1.0078,0.0564,-0.045
182.922072,-1.0129,0.0528,-0.0533
182.941013,-1.0039,0.0506,-0.0579
182.961022,-1.0075,0.0533,-0.0547
182.982103,-1.009,0.0596,-0.0472
183.00061,-1.0073,0.0633,-0.0515
183.021193,-1.0068,0.0513,-0.0484
183.041308,-1.0139,0.0396,-0.0457
183.061793,-1.0137,0.042,-0.0496
183.082305,-1.0068,0.0489,-0.0552
183.102399,-1.0066,0.0569,-0.0523
183.121702,-1.0066,0.0567,-0.0528
183.141699,-1.0107,0.0542,-0.045
183.161713,-1.0122,0.0528,-0.0489
183.181173,-1.0122,0.054,-0.0435
183.201385,-1.0095,0.053,-0.0445
183.221976,-1.0093,0.0511,-0.0469
183.241157,-1.0095,0.0486,-0.0432
183.262615,-1.0107,0.0464,-0.0496
183.282889,-1.0083,0.0491,-0.0501
183.301122,-1.0061,0.0496,-0.0493
183.322064,-1.0107,0.0489,-0.0479
183.341626,-1.0097,0.0481,-0.0476
183.361792,-1.0095,0.0535,-0.0464
183.381977,-1.01,0.0513,-0.0469
183.40172,-1.0102,0.052,-0.0476
183.421222,-1.0102,0.053,-0.0479
183.441505,-1.0073,0.0496,-0.052
183.461694,-1.0075,0.0496,-0.0515
183.482714,-1.0097,0.0508,-0.0457
183.501063,-1.0168,0.0501,-0.0366
183.527988,-1.0097,0.0474,-0.043
183.541266,-1.0063,0.053,-0.0464
183.561679,-1.0134,0.055,-0.0432
183.582989,-1.0097,0.0513,-0.0579
183.602231,-1.0083,0.0511,-0.0525
183.621592,-1.0093,0.0555,-0.0508
183.641657,-1.0073,0.0621,-0.0447
183.66158,-1.0085,0.0562,-0.0452
183.682034,-1.0112,0.0425,-0.042
183.701305,-1.0146,0.0388,-0.0435
183.721836,-1.0085,0.0457,-0.052
183.740953,-1.0051,0.0537,-0.0508
183.761167,-1.0063,0.0579,-0.0506
183.781871,-1.0102,0.0569,-0.0469
183.801061,-1.0127,0.0506,-0.0428
183.822027,-1.0134,0.0515,-0.0445
183.841336,-1.0095,0.054,-0.041
183.861067,-1.0075,0.0533,-0.0469
183.882459,-1.0088,0.0515,-0.0415
183.901313,-1.0107,0.0481,-0.0425
183.922025,-1.0102,0.0481,-0.0457
183.941454,-1.0095,0.0496,-0.0476
183.961373,-1.008,0.053,-0.0464
184.001321,-1.0105,0.0513,-0.0454
184.021186,-1.0112,0.0528,-0.0423
184.040919,-1.0132,0.0535,-0.0425
184.061334,-1.0132,0.054,-0.0437
184.081555,-1.0088,0.052,-0.0476
184.101082,-1.0083,0.0511,-0.0511
184.122064,-1.0078,0.052,-0.0498
184.141287,-1.0107,0.0503,-0.042
184.16158,-1.0161,0.0496,-0.0335
184.182222,-1.01,0.0498,-0.0379
184.201402,-1.0071,0.0545,-0.0393
184.221698,-1.0105,0.053,-0.0437
184.241267,-1.0071,0.0515,-0.0528
184.261447,-1.0039,0.0513,-0.0535
184.282757,-1.0027,0.0564,-0.052
184.301872,-1.0105,0.066,-0.0376
184.322058,-1.0195,0.0542,-0.0349
184.341407,-1.0112,0.0396,-0.0403
184.362418,-1.0039,0.0408,-0.0467
184.383732,-1.0024,0.0513,-0.0462
184.401289,-1.0073,0.0562,-0.0437
184.426415,-1.011,0.0557,-0.0489
184.441701,-1.011,0.0542,-0.041
184.46105,-1.0127,0.0511,-0.0415
184.482498,-1.0117,0.0555,-0.0381
184.502001,-1.0088,0.0569,-0.0435
184.522324,-1.0078,0.0528,-0.0401
184.545384,-1.0112,0.0496,-0.0374
184.561567,-1.0122,0.0469,-0.041
184.58337,-1.009,0.0501,-0.0442
184.602012,-1.0063,0.055,-0.0437
184.621281,-1.0073,0.055,-0.0423
184.641294,-1.0107,0.0523,-0.0408
184.661627,-1.0105,0.054,-0.0391
184.681787,-1.0107,0.0535,-0.0388
184.701634,-1.0132,0.0545,-0.0384
184.722728,-1.0115,0.0547,-0.041
184.741786,-1.0085,0.0547,-0.043
184.761113,-1.0049,0.0547,-0.0489
184.78257,-1.0054,0.0528,-0.0474
184.801065,-1.0139,0.0533,-0.0342
184.821432,-1.0163,0.053,-0.032
184.842052,-1.0054,0.0513,-0.0381
184.862173,-1.0032,0.0552,-0.0425
184.881861,-1.0119,0.0562,-0.0369
184.900873,-1.0122,0.0533,-0.0447
184.921888,-1.0061,0.0518,-0.0501
184.941184,-0.9997,0.055,-0.0557
184.9612,-1.0095,0.0677,-0.0376
184.981689,-1.019,0.0581,-0.0332
185.002401,-1.008,0.0454,-0.0467
185.021866,-0.9992,0.0415,-0.0513
185.041069,-1.0061,0.0518,-0.0452
185.082103,-1.0095,0.0503,-0.0489
185.102461,-1.0078,0.0542,-0.0484
185.124265,-1.0112,0.055,-0.0406
185.1414,-1.0105,0.0542,-0.0418
185.162296,-1.0049,0.0567,-0.043
185.182462,-1.0075,0.055,-0.0408
185.201189,-1.0117,0.0506,-0.041
185.2216,-1.0119,0.0476,-0.0428
185.241843,-1.008,0.0493,-0.0484
185.262131,-1.0068,0.0523,-0.0462
185.283659,-1.008,0.052,-0.044
185.301425,-1.0068,0.0518,-0.041
185.341716,-1.0115,0.0525,-0.043
185.361918,-1.0124,0.0552,-0.0401
185.393733,-1.0134,0.0523,-0.0391
185.401374,-1.0102,0.0537,-0.0413
185.421403,-1.0063,0.0523,-0.045
185.454288,-1.0051,0.0525,-0.0503
185.461348,-1.0039,0.0523,-0.0506
185.48432,-1.011,0.0515,-0.0418
185.501342,-1.0183,0.0506,-0.0347
185.521641,-1.0137,0.0493,-0.0401
185.541359,-1.0051,0.0528,-0.043
185.561698,-1.0115,0.055,-0.043
185.582197,-1.0061,0.0513,-0.0518
185.601961,-1.0068,0.0486,-0.0547
185.622349,-1.0071,0.0569,-0.0511
185.641631,-1.0093,0.0672,-0.0393
185.662763,-1.0122,0.053,-0.0432
185.682936,-1.0122,0.0408,-0.042
185.701435,-1.011,0.0406,-0.0496
185.721745,-1.0049,0.0491,-0.0511
185.743363,-1.0058,0.0567,-0.0506
185.761723,-1.0088,0.0564,-0.0515
185.784865,-1.0105,0.0547,-0.0435
185.801802,-1.0112,0.0491,-0.0459
185.824033,-1.0119,0.054,-0.0454
185.841915,-1.0066,0.054,-0.044
185.861568,-1.009,0.0562,-0.0467
185.880164,-1.008,0.0535,-0.0418
185.900205,-1.011,0.0486,-0.0425
185.920683,-1.0119,0.0472,-0.0489
185.940483,-1.0095,0.0501,-0.0508
185.961947,-1.0088,0.0513,-0.0484
185.981421,-1.0071,0.0511,-0.0467
186.002435,-1.0093,0.0511,-0.0467
186.020661,-1.0112,0.0525,-0.0454
186.043979,-1.0112,0.0513,-0.0454
186.060891,-1.0107,0.052,-0.0445
186.081119,-1.0117,0.0518,-0.0442
186.100538,-1.01,0.0498,-0.0467
186.120385,-1.0088,0.0498,-0.0506
186.140264,-1.008,0.0518,-0.0503
186.160912,-1.0107,0.0508,-0.0469
186.180309,-1.0146,0.0496,-0.0388
186.200851,-1.0063,0.0476,-0.0457
186.231371,-1.0073,0.0555,-0.042
186.240375,-1.0134,0.055,-0.0472
186.260947,-1.008,0.0472,-0.0518
186.283907,-1.0097,0.0489,-0.0518
186.300057,-1.0073,0.0589,-0.0457
186.320796,-1.0051,0.065,-0.0491
186.342211,-1.0068,0.0528,-0.0464
186.360423,-1.0119,0.0423,-0.0423
186.381979,-1.0151,0.0415,-0.0472
186.40019,-1.0093,0.0501,-0.0489
186.42077,-1.0061,0.0564,-0.0501
186.440995,-1.0061,0.0581,-0.053
186.463154,-1.0078,0.0557,-0.0447
186.482955,-1.01,0.0537,-0.0459
186.500523,-1.0124,0.054,-0.043
186.520772,-1.0102,0.052,-0.0379
186.54022,-1.0102,0.0484,-0.0435
186.560344,-1.008,0.0472,-0.0428
186.58099,-1.0093,0.0474,-0.0442
186.600223,-1.01,0.0486,-0.0484
186.62099,-1.009,0.0489,-0.0472
186.640468,-1.01,0.0506,-0.0454
186.663046,-1.0105,0.0523,-0.044
186.680518,-1.0083,0.0542,-0.0462
186.701045,-1.0102,0.0552,-0.0452
186.721271,-1.0105,0.0528,-0.0435
186.740986,-1.0122,0.0515,-0.0418
186.761772,-1.0112,0.0515,-0.0428
186.780751,-1.0075,0.0503,-0.0479
186.800432,-1.0058,0.0513,-0.0493
186.825213,-1.0063,0.0493,-0.0486
186.840523,-1.011,0.0511,-0.0403
186.86155,-1.0156,0.0513,-0.0354
186.88158,-1.0066,0.0493,-0.0457
186.900346,-1.0068,0.0559,-0.045
186.920518,-1.0146,0.0533,-0.0486
186.940855,-1.0036,0.0493,-0.0557
186.960567,-1.0083,0.0496,-0.0525
186.980277,-1.008,0.0589,-0.0435
187.000317,-1.008,0.0645,-0.0462
187.020247,-1.0083,0.0496,-0.0467
187.040574,-1.0134,0.0381,-0.0415
187.063751,-1.0139,0.0428,-0.0481
187.080038,-1.0075,0.0501,-0.0523
187.10028,-1.0058,0.0581,-0.0493
187.120586,-1.008,0.0557,-0.0503
187.140382,-1.01,0.0518,-0.0415
187.160948,-1.0122,0.052,-0.0469
187.200756,-1.0105,0.0525,-0.041
187.220901,-1.0107,0.0508,-0.0435
187.241005,-1.011,0.0476,-0.0413
187.262523,-1.0093,0.0462,-0.0464
187.281184,-1.0078,0.0491,-0.0476
187.300393,-1.009,0.0506,-0.0467
187.320765,-1.009,0.0501,-0.043
187.341271,-1.0105,0.0498,-0.0418
187.364662,-1.0088,0.0511,-0.0442
187.380097,-1.0097,0.053,-0.0425
187.400088,-1.0107,0.0515,-0.0428
187.420863,-1.0068,0.0508,-0.0425
187.440603,-1.0083,0.0493,-0.0408
187.460017,-1.0097,0.0496,-0.0437
187.481162,-1.0093,0.0503,-0.0484
187.500964,-1.0063,0.0511,-0.0491
187.520839,-1.011,0.0508,-0.0435
187.546442,-1.0139,0.0508,-0.0364
187.561402,-1.0107,0.0476,-0.0398
187.580622,-1.0068,0.0533,-0.0415
187.601403,-1.0137,0.0557,-0.0432
187.620873,-1.0102,0.0523,-0.0501
187.641187,-1.0061,0.0493,-0.0535
187.66169,-1.0049,0.055,-0.0486
187.679915,-1.0075,0.0628,-0.0432
187.700523,-1.0097,0.0547,-0.0415
187.721565,-1.0129,0.0423,-0.0413
187.741558,-1.0122,0.041,-0.0479
187.761027,-1.0061,0.0489,-0.052
187.78092,-1.0066,0.0584,-0.0491
187.799966,-1.0097,0.0579,-0.0474
187.820458,-1.0105,0.0533,-0.044
187.840257,-1.0093,0.0493,-0.0464
187.861864,-1.0107,0.0528,-0.042
187.880038,-1.0122,0.0559,-0.0425
187.900611,-1.01,0.0537,-0.0425
187.923088,-1.0095,0.0486,-0.0406
187.940085,-1.0117,0.0469,-0.0437
187.98054,-1.008,0.0515,-0.0479
188.000507,-1.0058,0.0528,-0.0464
188.025859,-1.0088,0.053,-0.0454
188.040124,-1.0112,0.0537,-0.0454
188.061822,-1.011,0.053,-0.0442
188.080718,-1.0102,0.0523,-0.042
188.100254,-1.0124,0.0528,-0.0406
188.119991,-1.0105,0.053,-0.0408
188.140638,-1.0068,0.0523,-0.0442
188.160551,-1.0046,0.0523,-0.0481
188.180689,-1.0044,0.0511,-0.0501
188.200258,-1.0119,0.0508,-0.0418
188.220448,-1.0178,0.0525,-0.0325
188.240041,-1.0083,0.0513,-0.0396
188.262613,-1.0071,0.0537,-0.042
188.281,-1.0097,0.0564,-0.0396
188.300676,-1.0093,0.0525,-0.0486
188.325655,-1.0044,0.0513,-0.0528
188.341175,-1.0036,0.0511,-0.0545
188.361459,-1.0095,0.0647,-0.041
188.38112,-1.0188,0.0621,-0.0388
188.400498,-1.0134,0.045,-0.044
188.420247,-1.0029,0.0418,-0.0537
188.445612,-1.0014,0.0506,-0.0496
188.462,-1.0071,0.0545,-0.0472
188.480941,-1.0107,0.0523,-0.0501
188.500661,-1.0117,0.0528,-0.0447
188.521164,-1.0122,0.0511,-0.043
188.540748,-1.0134,0.0547,-0.0398
188.562444,-1.0078,0.0606,-0.0413
188.58043,-1.0054,0.0569,-0.043
188.600286,-1.0056,0.0513,-0.0401
188.620524,-1.0102,0.0503,-0.0437
188.640688,-1.0117,0.053,-0.0476
188.660081,-1.0075,0.0537,-0.0486
188.681161,-1.0071,0.0518,-0.0462
188.700951,-1.0097,0.054,-0.0415
188.721043,-1.0102,0.0518,-0.0401
188.743075,-1.0102,0.0547,-0.0415
188.760746,-1.009,0.0537,-0.0437
188.78053,-1.0085,0.0511,-0.0418
188.800448,-1.01,0.0528,-0.041
188.820878,-1.0078,0.0528,-0.0418
188.841366,-1.0066,0.0533,-0.0506
188.860708,-1.0032,0.0533,-0.0501
188.881038,-1.0129,0.0503,-0.0379
188.900313,-1.0151,0.0523,-0.0325
188.922777,-1.0044,0.0518,-0.0393
188.941872,-1.0041,0.0518,-0.0445
188.96162,-1.008,0.0528,-0.0437
188.980641,-1.0083,0.0515,-0.0476
189.000636,-1.0061,0.0491,-0.0545
189.020251,-1.0039,0.0501,-0.0572
189.041121,-1.0097,0.065,-0.0369
189.059973,-1.0195,0.055,-0.0406
189.080315,-1.0093,0.0408,-0.0459
189.10081,-1.0034,0.0391,-0.0496
189.121077,-1.0058,0.0525,-0.0474
189.140492,-1.0083,0.055,-0.0464
189.161123,-1.011,0.0525,-0.0493
189.18049,-1.0097,0.052,-0.0496
189.200663,-1.0132,0.0518,-0.0428
189.22158,-1.0124,0.0559,-0.044
189.240946,-1.0041,0.0574,-0.044
189.261834,-1.0075,0.0535,-0.0442
189.280092,-1.0107,0.0481,-0.0403
189.300516,-1.0144,0.0484,-0.0435
189.321119,-1.0105,0.0518,-0.0472
189.346256,-1.0066,0.0537,-0.0476
189.362192,-1.0056,0.0508,-0.0454
189.379896,-1.0083,0.0518,-0.0445
189.400669,-1.0119,0.0493,-0.0459
189.420257,-1.0117,0.0523,-0.0459
189.440298,-1.0112,0.0547,-0.0464
189.462613,-1.0088,0.0523,-0.045
189.480407,-1.0093,0.0498,-0.0432
189.500503,-1.0093,0.0486,-0.0457
189.520612,-1.0083,0.0506,-0.0515
189.540691,-1.0056,0.0506,-0.0528
189.559903,-1.0102,0.0506,-0.0457
189.584317,-1.0137,0.0506,-0.0354
189.60063,-1.0088,0.0501,-0.0428
189.620636,-1.0058,0.0518,-0.0432
189.662114,-1.0058,0.0515,-0.0508
189.681221,-1.0075,0.0481,-0.055
189.705954,-1.0049,0.0577,-0.0501
189.720978,-1.0058,0.0667,-0.045
189.740579,-1.0097,0.054,-0.0447
189.760816,-1.0149,0.0435,-0.0386
189.780225,-1.0117,0.0425,-0.0467
189.800193,-1.0044,0.0489,-0.0535
189.820968,-1.0058,0.0547,-0.0542
189.840096,-1.0102,0.0567,-0.0515
189.860532,-1.0097,0.0523,-0.0481
189.886662,-1.0134,0.0508,-0.0513
189.921044,-1.0112,0.0555,-0.0442
189.960779,-1.0083,0.0511,-0.0445
189.981128,-1.0102,0.0503,-0.0464
190.000571,-1.0102,0.0518,-0.0484
190.022742,-1.01,0.0513,-0.0486
190.040235,-1.009,0.0508,-0.0479
190.060249,-1.0073,0.0513,-0.0476
190.080867,-1.0068,0.053,-0.0437
190.128001,-1.0078,0.0542,-0.044
190.141187,-1.0085,0.0533,-0.045
190.162221,-1.0122,0.054,-0.0452
190.179927,-1.0122,0.0515,-0.0486
190.200962,-1.0088,0.052,-0.0535
190.245474,-1.0132,0.0523,-0.0403
190.260975,-1.0117,0.0472,-0.0371
190.279982,-1.0024,0.0498,-0.0486
190.300671,-1.0107,0.0564,-0.0406
190.320366,-1.011,0.0533,-0.0506
190.341995,-1.008,0.0489,-0.0503
190.363215,-1.0085,0.0525,-0.0501
190.380229,-1.0088,0.0647,-0.0457
190.400888,-1.0063,0.0608,-0.0503
190.421737,-1.0063,0.0489,-0.0464
190.440927,-1.0139,0.0401,-0.0452
190.459797,-1.0129,0.0435,-0.0493
190.481058,-1.0058,0.0501,-0.0545
190.500103,-1.0049,0.0562,-0.0545
190.52081,-1.0083,0.0545,-0.0525
190.542442,-1.008,0.0525,-0.0442
190.560181,-1.0107,0.0506,-0.0496
190.581391,-1.0095,0.054,-0.0425
190.600693,-1.0105,0.0547,-0.0447
190.620221,-1.0078,0.0523,-0.0464
190.642662,-1.0093,0.0489,-0.0432
190.660674,-1.0105,0.0498,-0.0481
190.680687,-1.0097,0.0501,-0.0503
190.700542,-1.009,0.0511,-0.0501
190.722584,-1.0088,0.0472,-0.0467
190.740559,-1.0097,0.0486,-0.0484
190.760489,-1.0112,0.0523,-0.0474
190.800701,-1.0083,0.0518,-0.0452
190.820884,-1.0073,0.0496,-0.0469
190.840697,-1.0078,0.0484,-0.0498
190.861288,-1.0078,0.0484,-0.0511
190.88014,-1.0083,0.0498,-0.0503
190.90006,-1.0151,0.0491,-0.0435
190.920831,-1.0146,0.0454,-0.0384
190.944649,-1.0061,0.0481,-0.0503
190.961422,-1.0068,0.0557,-0.044
190.980948,-1.0132,0.0506,-0.0542
191.000302,-1.0061,0.0467,-0.0581
191.021179,-1.0095,0.0501,-0.0564
191.039214,-1.0078,0.0594,-0.0462
191.06021,-1.0083,0.0613,-0.0503
191.084221,-1.0068,0.0445,-0.0472
191.100744,-1.0124,0.0374,-0.045
191.121524,-1.0134,0.041,-0.0508
191.140569,-1.0063,0.0515,-0.0535
191.16361,-1.0051,0.0564,-0.0547
191.180424,-1.0078,0.0533,-0.0523
191.200575,-1.0124,0.0506,-0.044
191.222468,-1.0119,0.0501,-0.052
191.241919,-1.0102,0.055,-0.043
191.261575,-1.0093,0.0537,-0.0432
191.280272,-1.0075,0.0508,-0.0457
191.300625,-1.01,0.0464,-0.0459
191.323238,-1.0124,0.0476,-0.0489
191.343308,-1.0105,0.0496,-0.0491
191.360592,-1.0122,0.0503,-0.0508
191.380677,-1.0105,0.0491,-0.0486
191.400013,-1.008,0.0513,-0.0476
191.421192,-1.0107,0.0535,-0.0469
191.442024,-1.0115,0.0533,-0.0457
191.461757,-1.0107,0.0542,-0.0503
191.480267,-1.0102,0.0523,-0.0486
191.500573,-1.008,0.0489,-0.0496
191.522045,-1.0078,0.0498,-0.0537
191.541705,-1.0085,0.0501,-0.0508
191.560375,-1.0117,0.0513,-0.0415
191.579984,-1.0144,0.0486,-0.0393
191.600426,-1.0054,0.0515,-0.0484
191.621828,-1.0088,0.0557,-0.044
191.640828,-1.0112,0.0542,-0.0498
191.660597,-1.0068,0.0503,-0.0574
191.681123,-1.0044,0.0498,-0.0535
191.70001,-1.0061,0.0603,-0.0472
191.721942,-1.0107,0.066,-0.0423
191.743309,-1.0159,0.0513,-0.0423
191.760111,-1.0124,0.0376,-0.043
191.780087,-1.0085,0.0393,-0.0518
191.800589,-1.0034,0.0518,-0.0542
191.823202,-1.0024,0.0577,-0.054
191.843858,-1.0083,0.0579,-0.0525
191.861834,-1.0129,0.0501,-0.043
191.880251,-1.0161,0.0525,-0.0486
191.900028,-1.0095,0.0559,-0.0403
191.921364,-1.0075,0.0552,-0.0447
191.940757,-1.0054,0.0525,-0.0437
191.963106,-1.0093,0.0476,-0.0406
191.980123,-1.0119,0.0472,-0.0423
192.000608,-1.0117,0.0508,-0.0472
192.020515,-1.0083,0.0523,-0.0479
192.040074,-1.009,0.0501,-0.0447
192.059345,-1.01,0.0511,-0.0435
192.12014,-1.0078,0.054,-0.0423
192.141768,-1.0097,0.0518,-0.0459
192.160659,-1.0088,0.0528,-0.0476
192.180648,-1.0061,0.052,-0.0486
192.200676,-1.0054,0.0542,-0.0428
192.220629,-1.0124,0.0537,-0.0349
192.24066,-1.0127,0.0511,-0.0349
192.260978,-1.0061,0.0513,-0.0403
192.280913,-1.0097,0.0545,-0.0401
192.30034,-1.0132,0.0523,-0.041
192.320132,-1.0071,0.0537,-0.0491
192.340501,-0.9997,0.0523,-0.0523
192.359755,-1.0022,0.0596,-0.0474
192.380051,-1.0183,0.0665,-0.0325
192.407548,-1.0195,0.0515,-0.0379
192.423353,-1.0078,0.0401,-0.0437
192.441163,-1.0051,0.0479,-0.0469
192.46099,-1.0054,0.0528,-0.0425
192.480086,-1.0083,0.0557,-0.044
192.500369,-1.0112,0.0525,-0.0491
192.522096,-1.009,0.0518,-0.0396
192.54036,-1.0146,0.0518,-0.0393
192.560734,-1.0095,0.0555,-0.0384
192.580285,-1.0095,0.054,-0.0418
192.601106,-1.0102,0.0537,-0.0362
192.620776,-1.0117,0.0474,-0.0369
192.640608,-1.0075,0.0479,-0.0432
192.659945,-1.0054,0.0506,-0.0462
192.679982,-1.0051,0.053,-0.041
192.701457,-1.0085,0.0506,-0.0406
192.721708,-1.0129,0.0506,-0.0349
192.742131,-1.0124,0.0515,-0.0354
192.761048,-1.0088,0.0513,-0.0371
192.780788,-1.01,0.0518,-0.0381
192.801319,-1.0088,0.0515,-0.0401
192.826936,-1.0056,0.0515,-0.0447
192.840509,-1.0029,0.0523,-0.0445
192.860222,-1.0112,0.0518,-0.0364
192.880374,-1.0161,0.0511,-0.0291
192.900565,-1.0112,0.0501,-0.0337
192.921474,-1.0085,0.0547,-0.0369
192.939999,-1.0083,0.0562,-0.0347
192.960361,-1.0085,0.0559,-0.0391
192.979631,-1.0061,0.0525,-0.0476
193.000736,-0.9988,0.0515,-0.0545
193.021083,-1.0071,0.0625,-0.0342
193.040404,-1.0232,0.0625,-0.0293
193.060825,-1.0107,0.0467,-0.0391
193.080177,-0.9968,0.044,-0.0459
193.100722,-1.0019,0.0528,-0.0423
193.122058,-1.0058,0.0542,-0.0401
193.140203,-1.0085,0.0513,-0.0418
193.160315,-1.0088,0.0559,-0.0467
193.180622,-1.0107,0.0552,-0.0352
193.20163,-1.0129,0.0547,-0.0381
