time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
284.015419,-0.9995,0.076,-0.1632,-0.134,0.0491,-0.0655,-0.0218,-0.0282,-0.0089,980.3667,38.28,-2.34,15.72,32.0,262.9215,-175.933,-80.9788,51.0452,59.93229101,10.71991311,0.0
284.076511,-0.997,0.0752,-0.1593,-0.1095,0.0397,-0.0321,0.002,0.017,0.0021,980.3667,36.78,-3.36,16.08,32.0,262.3904,-175.9199,-81.0077,51.0452,59.93229101,10.71991311,0.0
284.136038,-0.9963,0.077,-0.1649,-0.1033,0.0546,-0.0819,-0.006,-0.0306,-0.0015,980.3875,37.98,-2.4,15.78,32.0,262.6154,-175.9091,-80.9763,51.0452,59.93229101,10.71991311,0.0
284.198744,-0.9936,0.0782,-0.1644,-0.0754,0.0654,-0.0871,0.0002,0.017,0.0003,980.3958,37.86,-2.94,16.08,32.0,264.3445,-175.9027,-81.0354,51.0452,59.93229101,10.71991311,0.0
284.25786,-0.9946,0.0745,-0.1642,-0.0877,0.027,-0.0687,0.0044,0.0042,0.0009,980.3958,37.86,-2.58,15.9,32.0,264.0943,-175.888,-80.9402,51.0021,59.93229101,10.71991311,0.0
284.319578,-0.9988,0.0784,-0.159,-0.1278,0.064,-0.0232,0.0026,-0.0184,-0.0021,980.3894,38.64,-2.46,16.14,32.0,264.1926,-175.8804,-80.9684,51.0021,59.93229101,10.71991311,0.0
284.377635,-0.9936,0.0755,-0.1676,-0.0776,0.0333,-0.1072,0.0154,0.0237,0.004,980.3894,37.56,-3.48,15.78,32.0,259.962,-175.8684,-80.9699,51.0021,59.93229101,10.71991311,0.0
284.44014,-1.0044,0.0774,-0.1559,-0.1843,0.0506,0.0156,-0.0005,-0.0312,-0.0015,980.3833,38.22,-2.34,16.98,32.0,264.1482,-175.8576,-80.923,51.0021,59.93229101,10.71991311,0.0
284.497197,-0.9924,0.0789,-0.1615,-0.065,0.0655,-0.0519,0.0166,0.006,0.0003,980.3948,36.54,-3.54,16.38,32.0,261.6645,-175.8607,-80.9969,51.0021,59.93229101,10.71991311,0.0
284.555095,-0.989,0.0779,-0.1776,-0.0353,0.0488,-0.1893,0.0044,0.0335,0.0021,980.3948,37.8,-2.94,15.78,32.0,263.4185,-175.8193,-80.8736,53.378,59.93229101,10.71991311,0.0
284.61562,-0.9985,0.0721,-0.1634,-0.1311,-0.0085,-0.0357,-0.0096,-0.0099,-0.0137,980.3792,38.46,-1.98,16.2,32.0,265.3418,-175.8199,-80.7862,53.378,59.93229101,10.71991311,0.0
284.675614,-0.9946,0.0801,-0.1671,-0.0929,0.0742,-0.0689,-0.0023,0.0256,-0.0095,980.3792,37.02,-4.56,17.94,32.0,262.2527,-175.8418,-80.7706,53.378,59.93229101,10.71991311,0.0
284.734626,-0.9975,0.0821,-0.1732,-0.1237,0.0951,-0.1155,-0.0041,0.0024,-0.0052,980.3645,37.2,-3.72,18.6,32.0,261.1753,-175.8522,-80.6919,53.378,59.93229101,10.71991311,0.0
284.797982,-0.9941,0.0811,-0.1661,-0.0895,0.0838,-0.0509,-0.0108,-0.0086,-0.004,980.3672,37.86,-3.54,16.44,32.0,261.6093,-175.8418,-80.7207,53.378,59.93229101,10.71991311,0.0
284.854532,-1.0007,0.0779,-0.1615,-0.1539,0.0504,-0.008,0.0069,0.0011,0.0021,980.3672,38.94,-1.92,15.78,32.0,267.4504,-175.8287,-80.7355,51.9708,59.93229101,10.71991311,0.0
284.916927,-0.9939,0.0814,-0.1666,-0.0884,0.0832,-0.049,0.0057,-0.0044,-0.0009,980.3877,37.74,-3.24,15.18,32.0,264.7341,-175.8244,-80.6806,51.9708,59.93229101,10.71991311,0.0
284.975268,-0.9968,0.0774,-0.1659,-0.116,0.0431,-0.0497,-0.0041,-0.0129,-0.007,980.3877,37.68,-3.12,15.78,32.0,264.9877,-175.8136,-80.7272,51.9708,59.93229101,10.71991311,0.0
285.04093,-0.9966,0.0772,-0.1673,-0.1141,0.04,-0.0613,0.002,-0.0019,-0.0046,980.3716,37.62,-2.94,15.96,32.0,264.1208,-175.8095,-80.7105,51.9708,59.93229101,10.71991311,0.0
285.102389,-0.9958,0.0789,-0.1637,-0.1052,0.0584,-0.0349,-0.0029,-0.0398,-0.0089,980.373,36.54,-3.96,18.36,32.0,261.5681,-175.819,-80.7676,51.9708,59.93229101,10.71991311,0.0
285.156421,-0.9936,0.0787,-0.1705,-0.0817,0.0576,-0.1138,0.0044,0.0121,-0.0058,980.373,38.22,-2.88,17.22,32.0,262.3557,-175.8285,-80.8378,51.2881,59.93229101,10.71991311,0.0
285.218335,-1.0063,0.0777,-0.1517,-0.207,0.048,0.0758,-0.0029,-0.0581,-0.0052,980.3762,38.4,-2.7,16.02,32.0,263.5505,-175.8285,-80.8071,51.2881,59.93229101,10.71991311,0.0
285.274534,-0.9917,0.0777,-0.1617,-0.0582,0.0506,-0.0535,0.0203,-0.0068,0.0009,980.3762,37.8,-3.3,16.14,34.0,263.9023,-175.8436,-80.9917,51.2881,59.93229101,10.71991311,0.0
285.334852,-0.9966,0.0777,-0.1691,-0.1091,0.0464,-0.108,0.0173,0.0091,0.0095,980.3875,37.5,-3.24,18.24,34.0,263.7308,-175.8191,-80.8886,51.2881,59.93229101,10.71991311,0.0
285.396677,-0.9966,0.0858,-0.1617,-0.1091,0.1253,-0.0366,-0.0188,-0.0086,-0.0168,980.3687,38.04,-3.06,16.8,34.0,262.7887,-175.8187,-80.8913,51.2881,59.93229101,10.71991311,0.0
285.455824,-0.9961,0.0777,-0.1649,-0.1049,0.0524,-0.0613,0.0032,0.0256,-0.0076,980.3687,37.5,-3.24,15.48,29.0,262.9165,-175.8542,-80.8535,52.232,59.93229101,10.71991311,0.0
285.515175,-0.998,0.0814,-0.1634,-0.1243,0.0915,-0.0435,-0.0115,-0.0129,-0.0089,980.3645,38.1,-2.22,15.84,29.0,263.5704,-175.8732,-80.8332,52.232,59.93229101,10.71991311,0.0
285.578246,-0.9941,0.0748,-0.1617,-0.0839,0.0269,-0.0399,-0.0115,-0.03,0.0003,980.3645,38.04,-3.0,15.54,29.0,263.5295,-175.8729,-80.9111,52.232,59.93229101,10.71991311,0.0
285.634182,-0.999,0.0716,-0.1612,-0.1306,-0.0055,-0.043,0.0044,-0.0013,0.0021,980.3474,37.5,-3.24,16.38,29.0,261.1429,-175.8655,-80.9582,52.232,59.93229101,10.71991311,0.0
285.702656,-0.9966,0.0782,-0.1625,-0.1069,0.0575,-0.0546,0.0105,-0.0215,0.0027,980.3442,35.46,-4.86,16.62,30.0,257.8162,-175.856,-80.9556,52.232,59.93229101,10.71991311,0.0
285.755297,-1.0002,0.0787,-0.1593,-0.1406,0.0603,-0.0382,-0.0005,-0.0172,-0.0021,980.3442,37.5,-2.46,15.78,30.0,262.2631,-175.8443,-81.0433,52.709,59.93229101,10.71991311,0.0
285.815338,-0.9961,0.074,-0.1593,-0.1006,0.0129,-0.0347,0.005,0.0085,-0.0009,980.3523,37.38,-3.06,15.66,30.0,262.1439,-175.8334,-81.0219,52.709,59.93229101,10.71991311,0.0
285.880612,-0.9983,0.0743,-0.159,-0.121,0.0154,-0.0391,0.0069,-0.0398,-0.0034,980.3523,37.74,-2.16,15.48,32.0,265.1646,-175.8342,-81.0625,52.709,59.93229101,10.71991311,0.0
285.935446,-0.9953,0.0779,-0.1617,-0.0906,0.0509,-0.0764,0.0044,0.0134,-0.0021,980.3506,38.22,-2.7,16.68,32.0,266.3664,-175.8313,-81.1274,52.709,59.93229101,10.71991311,0.0
285.998854,-1.0049,0.0772,-0.1488,-0.1855,0.0421,0.0591,0.005,-0.0428,-0.0021,980.3303,38.64,-1.92,15.48,32.0,265.6452,-175.8218,-81.076,52.709,59.93229101,10.71991311,0.0
286.055816,-0.9953,0.0814,-0.1571,-0.0882,0.0824,-0.0477,0.027,0.0018,0.0095,980.3303,37.2,-3.3,16.2,32.0,265.0172,-175.8199,-81.2265,52.43,59.93229101,10.71991311,0.0
286.115209,-0.998,0.0787,-0.1634,-0.1184,0.0493,-0.0885,0.013,0.0134,0.0107,980.3521,37.92,-2.1,15.72,32.0,264.5552,-175.7801,-81.0989,52.43,59.93229101,10.71991311,0.0
286.177938,-0.9951,0.0708,-0.1539,-0.089,-0.0295,-0.0002,-0.0206,-0.0117,-0.0168,980.3521,38.28,-2.7,15.06,32.0,263.5819,-175.7671,-81.1288,52.43,59.93229101,10.71991311,0.0
286.235113,-0.9963,0.0782,-0.1622,-0.1019,0.0475,-0.0734,0.0038,0.0305,-0.0064,980.3174,37.02,-2.88,15.78,32.0,263.9358,-175.7973,-81.0809,52.43,59.93229101,10.71991311,0.0
286.296066,-0.9956,0.0843,-0.1598,-0.0947,0.1097,-0.0485,-0.0182,-0.019,-0.007,980.3008,37.32,-3.66,16.62,32.0,262.9464,-175.8115,-81.075,52.43,59.93229101,10.71991311,0.0
286.35518,-0.9961,0.0777,-0.1568,-0.0986,0.0435,-0.026,-0.0133,-0.0068,-0.0015,980.3008,37.74,-2.4,15.78,32.0,263.2516,-175.8021,-81.1122,51.6803,59.93229101,10.71991311,0.0
286.416109,-0.998,0.0711,-0.1598,-0.1179,-0.0222,-0.054,0.0081,0.0079,-0.0003,980.3237,38.88,-1.98,16.68,32.0,265.3581,-175.7962,-81.1078,51.6803,59.93229101,10.71991311,0.0
286.477777,-0.9948,0.0836,-0.16,-0.0876,0.1002,-0.0513,0.0093,-0.0117,-0.0015,980.3237,38.88,-1.8,15.54,32.0,267.0068,-175.7975,-81.0776,51.6803,59.93229101,10.71991311,0.0
286.535868,-1.0029,0.0777,-0.1566,-0.1661,0.0405,-0.0216,-0.0041,0.0073,-0.0064,980.332,37.38,-2.94,15.84,32.0,267.699,-175.7848,-81.1002,51.6803,59.93229101,10.71991311,0.0
286.59901,-0.998,0.0762,-0.1581,-0.1199,0.0269,-0.0253,0.0044,0.0011,-0.0058,980.3538,37.08,-4.38,17.28,32.0,262.5456,-175.7889,-81.0369,51.6803,59.93229101,10.71991311,0.0
286.655122,-0.9985,0.0772,-0.1564,-0.1233,0.0389,-0.0159,0.005,-0.016,-0.007,980.3538,38.34,-2.46,16.92,32.0,263.8716,-175.8032,-81.0806,51.8366,59.93229101,10.71991311,0.0
286.720615,-0.9951,0.0767,-0.1647,-0.0901,0.0354,-0.0947,0.0057,0.0231,-0.0058,980.3503,38.88,-2.04,15.42,32.0,263.9056,-175.8107,-81.0653,51.8366,59.93229101,10.71991311,0.0
286.776045,-1.0041,0.0796,-0.1517,-0.1812,0.064,0.0477,-0.0029,-0.0245,-0.0052,980.3503,38.22,-2.52,16.68,32.0,264.3661,-175.8098,-80.9732,51.8366,59.93229101,10.71991311,0.0
286.835187,-0.9924,0.0743,-0.1595,-0.0627,0.0132,-0.0505,0.0228,0.0085,0.0027,980.3518,36.36,-3.9,17.28,32.0,261.3068,-175.8212,-81.1017,51.8366,59.93229101,10.71991311,0.0
286.897183,-0.9912,0.0752,-0.1708,-0.0557,0.0185,-0.1314,0.0179,0.058,0.0089,980.3638,37.74,-3.48,16.5,32.0,261.6,-175.796,-80.9277,51.8366,59.93229101,10.71991311,0.0
286.955135,-1.0058,0.0774,-0.1564,-0.2019,0.0421,0.027,-0.0298,-0.0123,-0.0192,980.3638,37.74,-3.48,16.62,32.0,261.9028,-175.8079,-80.8263,51.8984,59.93229101,10.71991311,0.0
287.01551,-0.9902,0.0733,-0.1691,-0.0489,0.0085,-0.0931,-0.0066,0.0531,-0.0125,980.3796,37.38,-2.52,15.3,32.0,263.134,-175.8495,-80.8005,51.8984,59.93229101,10.71991311,0.0
287.074698,-0.9985,0.0814,-0.1698,-0.1324,0.092,-0.0853,-0.0145,-0.005,-0.0131,980.3796,37.74,-2.46,16.2,30.0,266.1464,-175.8759,-80.7118,51.8984,59.93229101,10.71991311,0.0
287.135447,-0.997,0.0757,-0.1686,-0.1163,0.0366,-0.0841,-0.0108,-0.03,-0.0046,980.3757,38.58,-2.46,15.78,30.0,265.2757,-175.8741,-80.776,51.8984,59.93229101,10.71991311,0.0
287.19635,-0.9992,0.073,-0.1666,-0.1364,0.0114,-0.0736,0.0044,-0.0105,-0.0015,980.3755,38.34,-2.4,15.84,30.0,265.4309,-175.8805,-80.8274,51.8984,59.93229101,10.71991311,0.0
287.255496,-0.9958,0.0767,-0.1654,-0.1027,0.0482,-0.062,0.0026,-0.0172,-0.0003,980.3755,37.98,-2.58,16.92,30.0,264.6358,-175.8855,-80.8298,51.9687,59.93229101,10.71991311,0.0
287.315098,-0.9973,0.0762,-0.1642,-0.1145,0.0444,-0.0657,-0.0047,-0.0166,-0.007,980.3596,37.62,-2.82,15.96,30.0,264.5926,-175.8918,-80.9226,51.9687,59.93229101,10.71991311,0.0
287.376486,-0.9956,0.0743,-0.1632,-0.0989,0.0251,-0.0489,-0.0029,0.0018,-0.0046,980.3596,38.04,-2.76,15.96,30.0,262.5497,-175.8905,-80.8795,51.9687,59.93229101,10.71991311,0.0
287.434495,-0.997,0.0755,-0.1612,-0.112,0.0367,-0.0377,-0.0041,-0.0306,-0.0052,980.3574,38.04,-2.1,15.6,30.0,264.4434,-175.8884,-80.9271,51.9687,59.93229101,10.71991311,0.0
287.496834,-0.9902,0.0782,-0.1691,-0.0439,0.0616,-0.122,0.005,0.0103,-0.0009,980.3489,38.76,-1.86,16.14,32.0,266.8696,-175.8804,-80.9726,51.9687,59.93229101,10.71991311,0.0
287.555801,-1.0063,0.0782,-0.1568,-0.2041,0.0581,0.0102,-0.0151,-0.0239,-0.0046,980.3489,37.92,-2.34,15.84,32.0,265.8031,-175.8596,-80.8978,51.9511,59.93229101,10.71991311,0.0
287.615702,-0.9963,0.0792,-0.1568,-0.103,0.0675,-0.0088,0.002,0.0036,-0.004,980.3254,37.68,-2.64,15.3,32.0,266.9591,-175.8586,-81.0106,51.9511,59.93229101,10.71991311,0.0
287.6762,-0.9868,0.074,-0.1717,-0.0116,0.0135,-0.1441,0.0319,0.0268,0.0186,980.3254,37.56,-2.94,16.8,30.0,266.4548,-175.8367,-80.947,51.9511,59.93229101,10.71991311,0.0
287.740928,-1.0066,0.0884,-0.1603,-0.2087,0.1548,-0.0116,-0.0273,-0.0007,-0.0174,980.3362,37.56,-3.24,16.38,30.0,264.1082,-175.8372,-80.8284,51.9511,59.93229101,10.71991311,0.0
287.796901,-0.9887,0.0723,-0.1652,-0.0326,0.0006,-0.066,-0.0078,0.0128,-0.0082,980.3386,38.7,-2.52,15.72,30.0,264.1166,-175.8595,-80.8669,51.9511,59.93229101,10.71991311,0.0
287.856484,-0.998,0.077,-0.1735,-0.1251,0.0493,-0.1367,0.0008,0.0231,-0.004,980.3386,38.58,-2.28,15.24,32.0,265.8476,-175.8782,-80.8037,52.2581,59.93229101,10.71991311,0.0
287.914756,-1.0014,0.0779,-0.1625,-0.1579,0.0583,-0.0337,-0.0127,-0.0557,-0.0064,980.311,38.94,-1.26,15.24,32.0,268.4195,-175.875,-80.8318,52.2581,59.93229101,10.71991311,0.0
287.976252,-0.9983,0.0728,-0.161,-0.1235,0.0084,-0.0392,0.0087,-0.0056,0.0034,980.311,37.74,-3.06,16.92,32.0,265.4807,-175.8771,-80.9498,52.2581,59.93229101,10.71991311,0.0
288.036683,-0.9961,0.0789,-0.1615,-0.1027,0.0671,-0.0399,0.0075,-0.0086,0.0046,980.3291,38.4,-2.04,15.3,32.0,265.3654,-175.8705,-80.9257,52.2581,59.93229101,10.71991311,0.0
288.096284,-0.9936,0.0782,-0.1617,-0.076,0.0583,-0.0607,-0.006,-0.0257,-0.0009,980.3523,38.7,-2.46,17.22,30.0,264.449,-175.8606,-81.0345,52.2581,59.93229101,10.71991311,0.0
288.154706,-0.9983,0.0782,-0.1588,-0.1218,0.0575,-0.0304,-0.0041,0.0018,-0.0034,980.3523,37.8,-2.88,15.84,30.0,264.4877,-175.8558,-81.025,51.3159,59.93229101,10.71991311,0.0
288.220829,-0.9966,0.0779,-0.1568,-0.1031,0.0544,-0.0238,-0.0072,-0.0343,-0.0034,980.3411,37.68,-3.18,15.96,30.0,264.1965,-175.8521,-81.0997,51.3159,59.93229101,10.71991311,0.0
288.274962,-0.9926,0.0789,-0.1644,-0.0629,0.0637,-0.11,0.0099,0.0048,0.0003,980.3411,37.38,-4.14,17.28,33.0,262.7034,-175.8501,-81.1704,51.3159,59.93229101,10.71991311,0.0
288.334216,-0.9958,0.0779,-0.163,-0.0963,0.0517,-0.0826,-0.0127,-0.0141,-0.007,980.3464,38.04,-2.76,16.38,33.0,262.1315,-175.8362,-81.093,51.3159,59.93229101,10.71991311,0.0
288.397381,-0.9904,0.0779,-0.1632,-0.0398,0.0523,-0.1089,0.0014,-0.0245,-0.0046,980.3423,37.8,-2.58,15.72,33.0,264.1304,-175.8396,-81.2347,51.3159,59.93229101,10.71991311,0.0
288.455276,-0.9956,0.0767,-0.1608,-0.0923,0.0371,-0.0723,0.0466,0.0402,0.0235,980.3423,37.44,-3.36,16.02,36.0,264.4684,-175.8209,-81.1596,51.0108,59.93229101,10.71991311,0.0
288.514668,-1.0146,0.0843,-0.1517,-0.2839,0.1098,0.0464,-0.0224,0.0109,-0.018,980.3342,38.16,-2.34,16.56,36.0,264.7914,-175.8117,-80.9809,51.0108,59.93229101,10.71991311,0.0
288.578291,-0.9904,0.0743,-0.1625,-0.0448,0.0153,-0.0702,0.0026,-0.0068,-0.0064,980.3342,37.62,-2.58,15.9,36.0,264.6845,-175.8332,-81.0483,51.0108,59.93229101,10.71991311,0.0
288.634932,-0.9985,0.0782,-0.1735,-0.1263,0.0578,-0.1606,0.0142,0.047,-0.004,980.3401,38.22,-2.7,15.3,36.0,265.1662,-175.8577,-80.9457,51.0108,59.93229101,10.71991311,0.0
288.695882,-0.9961,0.0809,-0.1608,-0.1037,0.0843,-0.0273,0.0038,-0.0557,-0.0064,980.3638,38.4,-2.58,15.72,32.0,265.6023,-175.8589,-80.8931,51.0108,59.93229101,10.71991311,0.0
288.754757,-1.0012,0.0782,-0.1559,-0.1507,0.0592,0.0002,0.0014,-0.0007,-0.0076,980.3638,38.28,-2.88,16.14,32.0,265.5408,-175.8659,-81.0143,52.862,59.93229101,10.71991311,0.0
288.814192,-0.9966,0.077,-0.1634,-0.1073,0.0484,-0.0598,0.0099,0.0195,-0.004,980.366,38.58,-2.34,16.62,32.0,266.1184,-175.8729,-80.9302,52.862,59.93229101,10.71991311,0.0
288.875095,-0.9985,0.0787,-0.159,-0.1253,0.0661,-0.0239,-0.0029,-0.0251,-0.0082,980.366,38.34,-2.04,16.14,30.0,266.7137,-175.8785,-80.9726,52.862,59.93229101,10.71991311,0.0
288.934761,-0.9973,0.0762,-0.1639,-0.1138,0.0437,-0.0679,0.0002,0.036,-0.0058,980.3655,38.16,-2.82,15.42,30.0,266.5112,-175.8874,-80.9499,52.862,59.93229101,10.71991311,0.0
288.996665,-0.9961,0.074,-0.1605,-0.1023,0.0243,-0.0304,0.0014,-0.0361,-0.004,980.3672,38.82,-1.5,15.24,30.0,269.1364,-175.9001,-80.9264,52.862,59.93229101,10.71991311,0.0
289.05475,-0.9968,0.0784,-0.1634,-0.107,0.0686,-0.0741,0.0044,0.0024,-0.0015,980.3672,38.82,-2.52,15.9,32.0,269.4562,-175.907,-81.0153,57.6462,59.93229101,10.71991311,0.0
289.113871,-0.9997,0.0743,-0.1617,-0.1384,0.0261,-0.0415,-0.0017,0.0121,-0.0009,980.3711,37.92,-2.94,16.02,32.0,266.5022,-175.8964,-80.9211,57.6462,59.93229101,10.71991311,0.0
